8,17,738,157,56,163,0.70,1,0,0
9,1,415,231,122,280,0.95,1,0,0
9,2,748,244,131,266,0.95,1,0,0
9,3,651,271,119,236,0.94,1,0,0
9,4,545,266,122,257,0.94,1,0,0
9,5,936,217,235,503,0.94,1,0,0
9,6,167,229,172,450,0.92,1,0,0
9,7,333,332,91,233,0.92,1,0,0
9,8,583,207,108,251,0.90,1,0,0
9,9,164,193,137,324,0.81,1,0,0
9,10,541,170,41,113,0.87,1,0,0
9,11,269,213,111,311,0.88,1,0,0
9,12,578,151,38,130,0.81,1,0,0
9,13,602,161,45,117,0.79,1,0,0
9,14,687,157,58,162,0.79,1,0,0
9,15,299,174,57,166,0.60,1,0,0
9,16,1178,245,102,475,0.55,1,0,0
9,17,738,156,56,164,0.64,1,0,0
9,18,0,293,30,205,0.66,1,0,0
10,1,419,231,120,276,0.95,1,0,0
10,2,748,244,131,266,0.95,1,0,0
10,3,652,271,117,235,0.94,1,0,0
10,4,546,265,121,257,0.94,1,0,0
10,5,937,217,234,503,0.93,1,0,0
10,6,170,228,170,444,0.94,1,0,0
10,7,337,329,89,229,0.93,1,0,0
10,8,584,207,107,251,0.90,1,0,0
10,9,168,192,139,334,0.82,1,0,0
10,10,541,170,41,113,0.87,1,0,0
10,11,270,212,111,313,0.88,1,0,0
10,12,578,151,39,131,0.81,1,0,0
10,13,601,161,45,117,0.82,1,0,0
10,14,678,156,60,162,0.76,1,0,0
10,15,299,174,57,166,0.63,1,0,0
10,16,1183,243,97,477,0.53,1,0,0
10,17,738,155,56,164,0.68,1,0,0
10,18,0,295,32,202,0.74,1,0,0
11,1,422,230,120,274,0.95,1,0,0
11,2,748,243,132,266,0.95,1,0,0
11,3,652,271,116,235,0.94,1,0,0
11,4,546,266,121,256,0.94,1,0,0
11,5,937,216,234,504,0.94,1,0,0
11,6,174,228,166,436,0.95,1,0,0
11,7,341,327,88,227,0.92,1,0,0
11,8,584,206,108,252,0.91,1,0,0
11,9,171,192,137,335,0.85,1,0,0
11,10,541,170,41,113,0.87,1,0,0
11,11,270,211,112,317,0.88,1,0,0
11,12,578,151,39,131,0.81,1,0,0
11,13,601,161,45,116,0.82,1,0,0
11,14,676,155,60,160,0.76,1,0,0
11,15,301,174,55,160,0.64,1,0,0
11,16,1180,241,100,479,0.46,1,0,0
11,17,738,155,56,161,0.69,1,0,0
11,18,0,291,35,205,0.77,1,0,0
12,1,424,229,120,274,0.95,1,0,0
12,2,749,243,132,266,0.95,1,0,0
12,3,653,270,115,235,0.94,1,0,0
12,4,546,265,122,256,0.94,1,0,0
12,5,936,216,235,504,0.94,1,0,0
12,6,178,226,163,428,0.94,1,0,0
12,7,345,326,88,225,0.92,1,0,0
12,8,585,204,107,254,0.90,1,0,0
12,9,178,193,134,334,0.86,1,0,0
12,10,542,169,40,113,0.88,1,0,0
12,11,271,209,112,319,0.88,1,0,0
12,12,578,151,39,132,0.82,1,0,0
12,13,600,161,46,117,0.81,1,0,0
12,14,678,153,60,161,0.80,1,0,0
12,15,302,174,55,161,0.67,1,0,0
12,16,1172,245,108,475,0.50,1,0,0
12,17,738,155,56,160,0.70,1,0,0
12,18,0,288,37,208,0.79,1,0,0
12,19,617,182,41,106,0.63,1,0,0
13,1,426,229,120,273,0.95,1,0,0
13,2,749,242,132,266,0.95,1,0,0
13,3,654,269,113,235,0.94,1,0,0
13,4,546,265,122,256,0.94,1,0,0
13,5,936,216,236,504,0.93,1,0,0
13,6,180,223,161,424,0.94,1,0,0
13,7,349,325,88,225,0.92,1,0,0
13,8,585,203,107,254,0.90,1,0,0
13,9,183,195,131,327,0.86,1,0,0
13,10,542,169,41,113,0.88,1,0,0
13,11,272,206,113,321,0.89,1,0,0
13,12,578,150,39,132,0.82,1,0,0
13,13,600,160,46,120,0.81,1,0,0
13,14,677,152,60,163,0.81,1,0,0
13,15,302,174,56,163,0.61,1,0,0
13,16,1171,252,109,468,0.50,1,0,0
13,17,738,155,54,155,0.78,1,0,0
13,18,0,289,38,207,0.80,1,0,0
13,19,617,182,41,107,0.53,1,0,0
14,1,427,229,121,273,0.95,1,0,0
14,2,750,241,131,267,0.95,1,0,0
14,3,654,267,113,238,0.93,1,0,0
14,4,547,264,122,256,0.94,1,0,0
14,5,936,215,236,505,0.93,1,0,0
14,6,180,222,160,421,0.94,1,0,0
14,7,352,325,88,224,0.92,1,0,0
14,8,586,202,107,254,0.89,1,0,0
14,9,189,196,127,322,0.84,1,0,0
14,10,542,169,40,113,0.87,1,0,0
14,11,273,204,113,323,0.89,1,0,0
14,12,579,149,38,131,0.82,1,0,0
14,13,600,160,47,119,0.81,1,0,0
14,14,674,151,61,164,0.79,1,0,0
14,15,302,173,56,166,0.59,1,0,0
14,16,1170,259,110,461,0.47,1,0,0
14,17,738,153,55,157,0.68,1,0,0
14,18,0,289,40,206,0.81,1,0,0
14,19,614,180,42,109,0.55,1,0,0
15,1,428,229,121,273,0.94,1,0,0
15,2,750,240,131,267,0.95,1,0,0
15,3,655,265,112,239,0.94,1,0,0
15,4,547,264,122,256,0.93,1,0,0
15,5,936,214,236,506,0.93,1,0,0
15,6,179,221,159,419,0.94,1,0,0
15,7,355,324,89,224,0.91,1,0,0
15,8,587,201,106,254,0.90,1,0,0
15,9,193,197,123,316,0.83,1,0,0
15,10,541,168,41,113,0.89,1,0,0
15,11,274,201,113,326,0.88,1,0,0
15,12,579,149,38,130,0.81,1,0,0
15,13,600,159,47,120,0.82,1,0,0
15,14,674,150,61,164,0.81,1,0,0
15,15,303,172,55,164,0.59,1,0,0
15,16,1169,262,111,458,0.46,1,0,0
15,17,739,152,54,153,0.73,1,0,0
15,18,0,287,42,207,0.82,1,0,0
15,19,617,179,39,101,0.21,1,0,0
16,1,430,229,121,272,0.95,1,0,0
16,2,750,239,131,267,0.95,1,0,0
16,3,656,265,111,239,0.94,1,0,0
16,4,547,264,122,256,0.93,1,0,0
16,5,936,213,237,507,0.93,1,0,0
16,6,178,221,157,418,0.93,1,0,0
16,7,359,323,89,224,0.91,1,0,0
16,8,588,201,105,253,0.90,1,0,0
16,9,199,195,123,318,0.77,1,0,0
16,10,540,167,42,114,0.89,1,0,0
16,11,273,200,114,326,0.88,1,0,0
16,12,579,148,38,130,0.81,1,0,0
16,13,599,158,47,119,0.81,1,0,0
16,14,675,151,61,161,0.84,1,0,0
16,15,303,172,55,165,0.67,1,0,0
16,16,1172,267,108,453,0.43,1,0,0
16,17,740,152,53,149,0.67,1,0,0
16,18,0,286,43,207,0.83,1,0,0
16,19,618,178,40,102,0.48,1,0,0
17,1,431,229,122,272,0.95,1,0,0
17,2,750,239,131,266,0.95,1,0,0
17,3,656,265,111,239,0.94,1,0,0
17,4,548,263,122,256,0.93,1,0,0
17,5,935,212,238,508,0.93,1,0,0
17,6,175,221,158,418,0.94,1,0,0
17,7,362,322,89,224,0.91,1,0,0
17,8,588,200,105,253,0.91,1,0,0
17,9,211,198,116,302,0.71,1,0,0
17,10,540,166,41,114,0.90,1,0,0
17,11,274,200,114,324,0.89,1,0,0
17,12,579,147,38,131,0.80,1,0,0
17,13,599,157,48,121,0.81,1,0,0
17,14,673,149,61,161,0.85,1,0,0
17,15,303,171,56,168,0.65,1,0,0
17,16,1172,271,108,449,0.45,1,0,0
17,17,741,151,53,150,0.66,1,0,0
17,18,0,285,44,207,0.82,1,0,0
17,19,620,178,39,103,0.30,1,0,0
18,1,432,228,121,271,0.95,1,0,0
18,2,751,238,131,266,0.96,1,0,0
18,3,657,264,110,239,0.94,1,0,0
18,4,548,263,122,255,0.93,1,0,0
18,5,936,210,238,510,0.93,1,0,0
18,6,172,221,159,419,0.93,1,0,0
18,7,363,321,89,225,0.91,1,0,0
18,8,589,200,104,253,0.91,1,0,0
18,9,228,198,110,293,0.66,1,0,0
18,10,539,165,42,115,0.90,1,0,0
18,11,277,204,113,318,0.91,1,0,0
18,12,580,145,38,134,0.80,1,0,0
18,13,598,155,51,128,0.83,1,0,0
18,14,671,148,61,161,0.86,1,0,0
18,15,305,171,56,168,0.73,1,0,0
18,16,1169,272,111,448,0.51,1,0,0
18,17,740,150,55,154,0.60,1,0,0
18,18,0,284,45,207,0.85,1,0,0
19,1,432,227,122,272,0.95,1,0,0
19,2,751,237,131,267,0.95,1,0,0
19,3,657,263,110,240,0.94,1,0,0
19,4,548,262,123,256,0.94,1,0,0
19,5,936,209,237,511,0.93,1,0,0
19,6,169,221,160,418,0.93,1,0,0
19,7,365,321,87,222,0.91,1,0,0
19,8,589,200,104,252,0.92,1,0,0
19,9,237,198,109,292,0.69,1,0,0
19,10,539,164,42,114,0.90,1,0,0
19,11,280,206,111,313,0.91,1,0,0
19,12,580,144,39,134,0.81,1,0,0
19,13,598,154,52,132,0.85,1,0,0
19,14,669,148,60,158,0.84,1,0,0
19,15,301,170,60,180,0.72,1,0,0
19,16,1167,274,113,446,0.54,1,0,0
19,17,740,149,55,157,0.57,1,0,0
19,18,0,284,47,207,0.85,1,0,0
20,1,432,226,122,272,0.95,1,0,0
20,2,751,236,131,267,0.95,1,0,0
20,3,658,262,109,240,0.94,1,0,0
20,4,549,261,123,255,0.94,1,0,0
20,5,937,208,237,512,0.93,1,0,0
20,6,165,221,162,418,0.94,1,0,0
20,7,367,320,85,220,0.91,1,0,0
20,8,589,198,104,253,0.91,1,0,0
20,9,243,197,104,285,0.75,1,0,0
20,10,538,163,43,115,0.90,1,0,0
20,11,282,205,112,312,0.91,1,0,0
20,12,580,144,39,133,0.80,1,0,0
20,13,597,153,54,136,0.85,1,0,0
20,14,667,148,60,157,0.84,1,0,0
20,15,300,169,61,182,0.68,1,0,0
20,16,1166,276,114,444,0.52,1,0,0
20,17,740,149,55,153,0.61,1,0,0
20,18,0,282,48,207,0.84,1,0,0
21,1,432,225,122,271,0.95,1,0,0
21,2,751,235,131,267,0.95,1,0,0
21,3,658,260,109,241,0.94,1,0,0
21,4,549,259,124,257,0.94,1,0,0
21,5,936,204,239,516,0.93,1,0,0
21,6,160,221,163,415,0.94,1,0,0
21,7,368,320,83,219,0.91,1,0,0
21,8,589,196,105,255,0.91,1,0,0
21,9,249,195,101,277,0.77,1,0,0
21,10,538,162,42,115,0.90,1,0,0
21,11,284,202,114,314,0.92,1,0,0
21,12,580,143,39,134,0.77,1,0,0
21,13,597,152,54,137,0.84,1,0,0
21,14,666,148,59,153,0.82,1,0,0
21,15,299,168,62,188,0.62,1,0,0
21,16,1168,280,112,440,0.57,1,0,0
21,17,739,148,56,154,0.37,1,0,0
21,18,0,282,48,207,0.84,1,0,0
22,1,433,224,121,271,0.95,1,0,0
22,2,750,235,132,266,0.95,1,0,0
22,3,659,259,108,240,0.93,1,0,0
22,4,549,259,124,256,0.94,1,0,0
22,5,935,202,240,518,0.93,1,0,0
22,6,155,221,163,410,0.94,1,0,0
22,7,371,319,81,217,0.90,1,0,0
22,8,590,195,105,256,0.90,1,0,0
22,9,254,193,100,275,0.75,1,0,0
22,10,538,162,42,114,0.91,1,0,0
22,11,288,203,113,312,0.91,1,0,0
22,12,580,142,39,134,0.75,1,0,0
22,13,597,151,54,137,0.82,1,0,0
22,14,665,149,58,147,0.83,1,0,0
22,15,298,167,65,197,0.61,1,0,0
22,16,1170,284,110,436,0.57,1,0,0
22,17,741,148,54,147,0.62,1,0,0
22,18,0,281,48,208,0.84,1,0,0
23,1,433,221,121,271,0.95,1,0,0
23,2,750,234,132,267,0.95,1,0,0
23,3,659,258,107,240,0.93,1,0,0
23,4,549,258,124,256,0.94,1,0,0
23,5,935,202,240,518,0.93,1,0,0
23,6,150,219,165,406,0.94,1,0,0
23,7,374,318,80,215,0.91,1,0,0
23,8,590,194,105,256,0.91,1,0,0
23,9,251,192,105,286,0.78,1,0,0
23,10,538,161,42,114,0.89,1,0,0
23,11,290,203,113,312,0.92,1,0,0
23,12,580,142,39,134,0.68,1,0,0
23,13,598,149,54,137,0.83,1,0,0
23,14,664,148,57,146,0.84,1,0,0
23,15,296,166,66,200,0.40,1,0,0
23,16,1174,285,106,435,0.57,1,0,0
23,17,742,147,53,145,0.52,1,0,0
23,18,0,280,49,208,0.84,1,0,0
24,1,434,219,121,271,0.95,1,0,0
24,2,750,233,132,267,0.95,1,0,0
24,3,660,257,107,241,0.93,1,0,0
24,4,549,257,124,257,0.95,1,0,0
24,5,936,202,239,518,0.94,1,0,0
24,6,145,216,167,405,0.93,1,0,0
24,7,379,317,77,208,0.91,1,0,0
24,8,590,192,106,259,0.91,1,0,0
24,9,258,190,104,285,0.80,1,0,0
24,10,538,161,43,114,0.88,1,0,0
24,11,292,202,114,312,0.92,1,0,0
24,12,580,141,39,135,0.62,1,0,0
24,13,598,148,55,140,0.84,1,0,0
24,14,662,146,60,151,0.85,1,0,0
24,15,297,165,66,198,0.29,1,0,0
24,16,1179,287,101,433,0.56,1,0,0
24,17,743,145,52,144,0.72,1,0,0
24,18,0,279,49,207,0.83,1,0,0
25,1,435,217,120,271,0.95,1,0,0
25,2,751,231,132,268,0.95,1,0,0
25,3,660,257,108,242,0.93,1,0,0
25,4,549,256,124,257,0.95,1,0,0
25,5,936,202,240,518,0.94,1,0,0
25,6,140,213,171,404,0.93,1,0,0
25,7,383,315,75,208,0.92,1,0,0
25,8,590,191,106,259,0.91,1,0,0
25,9,258,188,104,283,0.82,1,0,0
25,10,538,162,42,112,0.88,1,0,0
25,11,295,200,116,314,0.92,1,0,0
25,12,581,139,39,136,0.72,1,0,0
25,13,598,147,54,138,0.83,1,0,0
25,14,661,144,59,154,0.87,1,0,0
25,15,298,165,62,187,0.18,1,0,0
25,16,1183,303,97,417,0.52,1,0,0
25,17,743,144,52,142,0.72,1,0,0
25,18,0,277,49,208,0.83,1,0,0
25,20,717,143,39,122,0.68,1,0,0
26,1,436,215,119,270,0.95,1,0,0
26,2,751,231,132,267,0.95,1,0,0
26,3,661,255,107,243,0.93,1,0,0
26,4,549,256,125,256,0.94,1,0,0
26,5,936,200,240,520,0.93,1,0,0
26,6,136,211,174,401,0.94,1,0,0
26,7,386,312,75,207,0.92,1,0,0
26,8,591,191,106,257,0.91,1,0,0
26,9,260,186,105,285,0.85,1,0,0
26,10,538,162,42,112,0.88,1,0,0
26,11,299,201,115,312,0.91,1,0,0
26,12,582,138,39,137,0.76,1,0,0
26,13,598,146,55,139,0.86,1,0,0
26,14,659,143,59,151,0.88,1,0,0
26,15,298,164,58,173,0.32,1,0,0
26,16,1187,294,93,426,0.57,1,0,0
26,17,743,143,53,143,0.71,1,0,0
26,18,0,277,51,206,0.84,1,0,0
26,20,718,142,39,123,0.68,1,0,0
27,1,437,214,118,264,0.95,1,0,0
27,2,752,231,132,266,0.95,1,0,0
27,3,662,254,107,243,0.93,1,0,0
27,4,550,255,124,257,0.94,1,0,0
27,5,937,200,239,520,0.93,1,0,0
27,6,135,208,176,399,0.94,1,0,0
27,7,390,310,74,208,0.92,1,0,0
27,8,592,190,105,257,0.91,1,0,0
27,9,262,184,107,286,0.85,1,0,0
27,10,538,163,43,110,0.88,1,0,0
27,11,303,201,116,312,0.90,1,0,0
27,12,582,137,40,138,0.76,1,0,0
27,13,599,146,55,139,0.86,1,0,0
27,14,658,142,59,153,0.89,1,0,0
27,15,300,164,56,166,0.19,1,0,0
27,16,1188,290,92,430,0.61,1,0,0
27,17,743,143,53,143,0.78,1,0,0
27,18,0,276,52,202,0.85,1,0,0
27,20,720,143,37,118,0.71,1,0,0
28,1,439,212,116,261,0.95,1,0,0
28,2,752,230,132,267,0.95,1,0,0
28,3,662,254,107,243,0.92,1,0,0
28,4,550,255,125,257,0.94,1,0,0
28,5,938,201,238,519,0.93,1,0,0
28,6,134,207,177,395,0.93,1,0,0
28,7,393,309,74,207,0.92,1,0,0
28,8,592,190,104,255,0.91,1,0,0
28,9,265,181,108,287,0.85,1,0,0
28,10,538,164,42,109,0.86,1,0,0
28,11,307,200,117,311,0.92,1,0,0
28,12,583,136,40,139,0.78,1,0,0
28,13,600,145,54,138,0.85,1,0,0
28,14,656,141,60,152,0.88,1,0,0
28,15,301,164,57,169,0.39,1,0,0
28,16,1190,292,90,428,0.62,1,0,0
28,17,743,143,52,141,0.75,1,0,0
28,18,0,276,53,199,0.87,1,0,0
28,20,721,142,37,116,0.71,1,0,0
29,1,440,210,115,258,0.95,1,0,0
29,2,753,230,132,267,0.95,1,0,0
29,3,663,253,107,244,0.92,1,0,0
29,4,551,255,124,257,0.94,1,0,0
29,5,939,200,238,520,0.93,1,0,0
29,6,135,206,177,393,0.92,1,0,0
29,7,396,308,73,205,0.92,1,0,0
29,8,592,189,104,255,0.91,1,0,0
29,9,270,180,108,286,0.87,1,0,0
29,10,538,164,43,108,0.85,1,0,0
29,11,310,200,115,308,0.93,1,0,0
29,12,583,136,40,140,0.81,1,0,0
29,13,600,145,54,138,0.83,1,0,0
29,14,655,140,60,154,0.89,1,0,0
29,15,301,162,60,178,0.48,1,0,0
29,16,1192,291,88,429,0.65,1,0,0
29,17,742,143,53,141,0.77,1,0,0
29,18,0,275,55,199,0.86,1,0,0
29,20,722,142,37,115,0.72,1,0,0
30,1,441,209,115,257,0.95,1,0,0
30,2,754,230,131,266,0.95,1,0,0
30,3,664,254,106,242,0.92,1,0,0
30,4,552,256,124,255,0.95,1,0,0
30,5,938,196,242,524,0.93,1,0,0
30,6,137,205,177,392,0.93,1,0,0
30,7,401,308,73,204,0.91,1,0,0
30,8,592,189,104,254,0.91,1,0,0
30,9,273,180,109,288,0.88,1,0,0
30,10,538,163,43,109,0.84,1,0,0
30,11,312,200,115,306,0.93,1,0,0
30,12,583,136,40,139,0.80,1,0,0
30,13,600,145,55,138,0.84,1,0,0
30,14,655,140,60,154,0.89,1,0,0
30,15,302,161,62,183,0.48,1,0,0
30,16,1190,286,90,434,0.61,1,0,0
30,17,743,144,51,137,0.77,1,0,0
30,18,0,274,57,200,0.86,1,0,0
30,20,723,143,36,113,0.72,1,0,0
31,1,443,209,114,257,0.95,1,0,0
31,2,755,229,131,267,0.95,1,0,0
31,3,665,254,106,240,0.92,1,0,0
31,4,553,256,123,254,0.95,1,0,0
31,5,940,198,240,522,0.93,1,0,0
31,6,139,205,177,390,0.94,1,0,0
31,7,407,308,73,204,0.91,1,0,0
31,8,591,189,104,253,0.91,1,0,0
31,9,276,180,109,286,0.88,1,0,0
31,10,538,162,43,110,0.83,1,0,0
31,11,315,199,113,305,0.93,1,0,0
31,12,583,136,40,139,0.82,1,0,0
31,13,601,145,54,137,0.87,1,0,0
31,14,654,140,60,154,0.89,1,0,0
31,15,303,160,63,185,0.55,1,0,0
31,16,1186,279,94,441,0.63,1,0,0
31,17,743,145,52,134,0.76,1,0,0
31,18,0,273,59,201,0.87,1,0,0
31,20,724,143,35,109,0.74,1,0,0
32,1,443,208,115,258,0.95,1,0,0
32,2,755,229,132,267,0.95,1,0,0
32,3,666,254,105,240,0.91,1,0,0
32,4,553,256,123,254,0.94,1,0,0
32,5,940,196,242,524,0.93,1,0,0
32,6,141,205,177,390,0.94,1,0,0
32,7,410,308,74,204,0.91,1,0,0
32,8,590,190,105,251,0.91,1,0,0
32,9,278,181,108,283,0.87,1,0,0
32,10,539,160,43,112,0.83,1,0,0
32,11,317,198,112,304,0.93,1,0,0
32,12,584,137,39,138,0.83,1,0,0
32,13,601,144,56,140,0.87,1,0,0
32,14,653,140,60,155,0.86,1,0,0
32,15,303,160,65,190,0.59,1,0,0
32,16,1182,287,98,433,0.52,1,0,0
32,17,743,145,52,136,0.80,1,0,0
32,18,0,273,61,200,0.87,1,0,0
32,20,724,141,36,114,0.72,1,0,0
33,1,444,208,115,258,0.95,1,0,0
33,2,755,230,132,266,0.95,1,0,0
33,3,666,254,105,241,0.91,1,0,0
33,4,554,256,123,254,0.94,1,0,0
33,5,941,196,242,524,0.93,1,0,0
33,6,145,206,177,389,0.94,1,0,0
33,7,411,308,76,204,0.91,1,0,0
33,8,590,190,105,251,0.91,1,0,0
33,9,280,182,107,280,0.87,1,0,0
33,10,540,159,44,113,0.84,1,0,0
33,11,319,198,112,302,0.94,1,0,0
33,12,584,137,40,138,0.83,1,0,0
33,13,601,144,56,141,0.86,1,0,0
33,14,651,140,61,156,0.85,1,0,0
33,15,305,161,64,188,0.63,1,0,0
33,16,1180,274,100,446,0.60,1,0,0
33,17,742,145,53,136,0.79,1,0,0
33,18,0,273,63,200,0.88,1,0,0
33,20,724,141,37,114,0.75,1,0,0
34,1,445,209,115,257,0.95,1,0,0
34,2,756,230,131,266,0.95,1,0,0
34,3,666,254,105,241,0.92,1,0,0
34,4,554,257,123,254,0.94,1,0,0
34,5,942,196,242,524,0.93,1,0,0
34,6,146,207,177,388,0.93,1,0,0
34,7,412,309,77,203,0.91,1,0,0
34,8,590,192,106,250,0.91,1,0,0
34,9,285,183,106,279,0.87,1,0,0
34,10,541,159,44,113,0.87,1,0,0
34,11,322,197,110,299,0.94,1,0,0
34,12,585,137,39,137,0.83,1,0,0
34,13,601,144,56,141,0.86,1,0,0
34,14,650,141,61,156,0.84,1,0,0
34,15,307,162,63,185,0.41,1,0,0
34,16,1179,266,101,454,0.58,1,0,0
34,17,740,144,54,137,0.81,1,0,0
34,18,0,274,65,199,0.88,1,0,0
34,20,725,142,36,113,0.74,1,0,0
35,1,447,210,114,256,0.95,1,0,0
35,2,756,230,131,267,0.95,1,0,0
35,3,667,255,105,241,0.92,1,0,0
35,4,554,258,124,253,0.94,1,0,0
35,5,943,197,241,523,0.93,1,0,0
35,6,150,209,176,387,0.94,1,0,0
35,7,415,309,77,202,0.91,1,0,0
35,8,592,190,106,253,0.89,1,0,0
35,9,288,186,106,276,0.88,1,0,0
35,10,541,161,44,112,0.87,1,0,0
35,11,325,198,108,294,0.94,1,0,0
35,12,586,138,38,137,0.84,1,0,0
35,13,601,145,55,141,0.87,1,0,0
35,14,651,143,60,152,0.85,1,0,0
35,15,307,165,58,167,0.33,1,0,0
35,16,1178,257,102,463,0.68,1,0,0
35,17,740,144,53,136,0.81,1,0,0
35,18,0,276,67,199,0.88,1,0,0
35,20,724,142,38,116,0.75,1,0,0
36,1,448,211,114,256,0.94,1,0,0
36,2,756,231,132,266,0.95,1,0,0
36,3,668,256,104,241,0.92,1,0,0
